Time (hrs),Mg++,Magnesite
1.6926800000000002,0.00531943660209803,0.026680564917820306
1.69368,0.00531943065068384,0.026680570869234498
1.6946800000000002,0.00531942472505256,0.02668057679486578
1.69568,0.00531941882509234,0.026680582694825997
1.6966800000000002,0.00531941295069184,0.026680588569226497
1.69768,0.00531940710174018,0.026680594418178157
1.6986800000000002,0.00531940127812698,0.026680600241791357
1.69968,0.00531939547974233,0.026680606040176007
1.7006800000000002,0.00531938970647682,0.02668061181344152
1.70168,0.00531938395822149,0.02668061756169685
1.7026800000000002,0.00531937823486786,0.026680623285050477
1.70368,0.00531937253630793,0.026680628983610406
1.7046800000000002,0.00531936686243415,0.026680634657484187
1.70568,0.00531936121313946,0.02668064030677888
1.7066800000000002,0.00531935558831725,0.026680645931601087
1.70768,0.0053193499878614,0.02668065153205694
1.7086800000000002,0.00531934441166622,0.02668065710825212
1.70968,0.00531933885962648,0.02668066266029186
1.71068,0.00531933333163744,0.026680668188280902
1.71168,0.00531932782759477,0.026680673692323572
1.71268,0.00531932234739463,0.026680679172523713
1.71368,0.00531931689093363,0.026680684628984715
1.71468,0.0053193114581088,0.026680690061809544
1.71568,0.00531930604881764,0.026680695471100704
1.71668,0.0053193006629581,0.026680700856960244
1.71768,0.00531929530042856,0.026680706219489782
1.71868,0.00531928996112784,0.026680711558790503
1.71968,0.00531928464495521,0.026680716874963133
1.72068,0.00531927935181038,0.026680722168107962
1.72168,0.00531927408159349,0.02668072743832485
1.72268,0.0053192688342051,0.026680732685713242
1.72368,0.00531926360954623,0.026680737910372114
1.72468,0.00531925840751831,0.026680743112400034
1.72568,0.00531925322802322,0.026680748291895123
1.72668,0.00531924807096323,0.026680753448955114
1.72768,0.00531924293624106,0.026680758583677286
1.72868,0.00531923782375986,0.026680763696158485
1.72968,0.00531923273342317,0.026680768786495175
1.73068,0.00531922766513499,0.026680773854783357
1.73168,0.00531922261879971,0.026680778901118637
1.73268,0.00531921759432213,0.026680783925596217
1.73368,0.0053192125916075,0.02668078892831085
1.73468,0.00531920761056143,0.026680793909356917
1.7356800000000001,0.00531920265108997,0.026680798868828376
1.73668,0.00531919771309959,0.026680803806818754
1.7376800000000001,0.00531919279649714,0.026680808723421205
1.73868,0.00531918790118989,0.026680813618728455
1.7396800000000001,0.0053191830270855,0.026680818492832846
1.74068,0.00531917817409206,0.026680823345826287
1.7416800000000001,0.00531917334211802,0.026680828177800327
1.74268,0.00531916853107227,0.026680832988846076
1.7436800000000001,0.00531916374086404,0.026680837779054306
1.74468,0.00531915897140302,0.026680842548515327
1.7456800000000001,0.00531915422259924,0.026680847297319107
1.74668,0.00531914949436315,0.0266808520255552
1.7476800000000001,0.00531914478660557,0.026680856733312778
1.74868,0.00531914009923772,0.02668086142068063
1.7496800000000001,0.00531913543217121,0.02668086608774714
1.75068,0.00531913078531802,0.02668087073460033
1.7516800000000001,0.00531912615859052,0.026680875361327832
1.75268,0.00531912155190146,0.026680879968016893
1.7536800000000001,0.00531911696516398,0.026680884554754373
1.75468,0.00531911239829156,0.02668088912162679
1.7556800000000001,0.0053191078511981,0.02668089366872025
1.75668,0.00531910332379786,0.02668089819612049
1.7576800000000001,0.00531909881600546,0.02668090270391289
1.75868,0.00531909432773589,0.026680907192182458
1.7596800000000001,0.00531908985890454,0.026680911661013808
1.76068,0.00531908540942712,0.026680916110491226
1.7616800000000001,0.00531908097921975,0.026680920540698597
1.76268,0.0053190765681989,0.026680924951719448
1.7636800000000001,0.00531907217628138,0.02668092934363697
1.76468,0.0053190678033844,0.026680933716533947
1.7656800000000001,0.0053190634494255,0.02668093807049285
1.76668,0.00531905911432258,0.026680942405595768
1.7676800000000001,0.00531905479799391,0.026680946721924437
1.76868,0.00531905050035811,0.026680951019560237
1.7696800000000001,0.00531904622133416,0.026680955298584184
1.77068,0.00531904196084138,0.026680959559076966
1.7716800000000001,0.00531903771879943,0.026680963801118916
1.77268,0.00531903349512836,0.026680968024789985
1.7736800000000001,0.00531902928974852,0.026680972230169825
1.77468,0.00531902510258065,0.026680976417337694
1.7756800000000001,0.00531902093354578,0.026680980586372565
1.77668,0.00531901678256533,0.026680984737353017
1.7776800000000001,0.00531901264956104,0.026680988870357306
1.77868,0.005319008534455,0.026680992985463347
1.7796800000000002,0.00531900443716964,0.02668099708274871
1.78068,0.0053190003576277,0.02668100116229065
1.7816800000000002,0.00531899629575229,0.026681005224166058
1.78268,0.00531899225146684,0.02668100926845151
1.7836800000000002,0.0053189882246951,0.02668101329522325
1.78468,0.00531898421536118,0.02668101730455717
1.7856800000000002,0.00531898022338948,0.02668102129652887
1.78668,0.00531897624870476,0.02668102527121359
1.7876800000000002,0.00531897229123211,0.02668102922868624
1.78868,0.00531896835089691,0.02668103316902144
1.7896800000000002,0.00531896442762491,0.026681037092293438
1.79068,0.00531896052134214,0.026681040998576207
1.7916800000000002,0.00531895663197497,0.026681044887943376
1.79268,0.00531895275945009,0.026681048760468257
1.7936800000000002,0.00531894890369452,0.026681052616223826
1.79468,0.00531894506463558,0.026681056455282764
1.7956800000000002,0.0053189412422009,0.026681060277717446
1.79668,0.00531893743631844,0.026681064083599906
1.7976800000000002,0.00531893364691646,0.026681067873001885
1.79868,0.00531892987392355,0.026681071645994796
1.7996800000000002,0.00531892611726859,0.026681075402649756
1.80068,0.00531892237688078,0.026681079143037564
1.8016800000000002,0.00531891865268962,0.026681082867228725
1.80268,0.00531891494462492,0.026681086575293424
1.8036800000000002,0.0053189112526168,0.026681090267301543
1.80468,0.00531890757659567,0.026681093943322673
1.8056800000000002,0.00531890391649225,0.026681097603426095
1.80668,0.00531890027223758,0.026681101247680764
1.8076800000000002,0.00531889664376296,0.026681104876155385
1.80868,0.005318893031,0.026681108488918345
1.8096800000000002,0.00531888943388064,0.026681112086037705
1.81068,0.00531888585233708,0.026681115667581266
1.8116800000000002,0.00531888228630182,0.026681119233616525
1.81268,0.00531887873570767,0.026681122784210677
1.8136800000000002,0.00531887520048769,0.02668112631943066
1.81468,0.00531887168057529,0.026681129839343058
1.8156800000000002,0.00531886817590413,0.02668113334401422
1.81668,0.00531886468640816,0.02668113683351019
1.8176800000000002,0.00531886121202163,0.02668114030789672
1.81868,0.00531885775267906,0.02668114376723929
1.8196800000000002,0.00531885430831527,0.02668114721160308
1.82068,0.00531885087886536,0.02668115064105299
1.8216800000000002,0.00531884746426469,0.02668115405565366
1.82268,0.00531884406444893,0.02668115745546942
1.8236800000000002,0.00531884067935402,0.02668116084056433
1.82468,0.00531883730891617,0.026681164211002178
1.8256800000000002,0.00531883395307186,0.02668116756684649
1.82668,0.00531883061175788,0.026681170908160468
1.8276800000000002,0.00531882728491125,0.0266811742350071
1.82868,0.0053188239724693,0.026681177547449048
1.8296800000000002,0.00531882067436961,0.026681180845548737
1.83068,0.00531881739055003,0.02668118412936832
1.8316800000000002,0.0053188141209487,0.026681187398969648
1.83268,0.00531881086550401,0.026681190654414336
1.8336800000000002,0.00531880762415463,0.026681193895763716
1.83468,0.00531880439683948,0.026681197123078867
1.83568,0.00531880118349774,0.026681200336420605
1.83668,0.0053187979840689,0.026681203535849445
1.83768,0.00531879479849266,0.026681206721425686
1.83868,0.005318791626709,0.026681209893209344
1.83968,0.00531878846865817,0.026681213051260172
1.84068,0.00531878532428067,0.026681216195637673
1.84168,0.00531878219351726,0.026681219326401086
1.84268,0.00531877907630896,0.026681222443609386
1.84368,0.00531877597259703,0.026681225547321316
1.84468,0.00531877288232301,0.026681228637595335
1.84568,0.00531876980542867,0.026681231714489675
1.84668,0.00531876674185605,0.026681234778062297
1.84768,0.00531876369154744,0.026681237828370907
1.84868,0.00531876065444536,0.026681240865472987
1.84968,0.00531875763049261,0.026681243889425738
1.85068,0.00531875461963221,0.026681246900286136
1.85168,0.00531875162180746,0.02668124989811089
1.85268,0.00531874863696187,0.026681252882956478
1.85368,0.0053187456650392,0.026681255854879148
1.85468,0.00531874270598349,0.026681258813934856
1.85568,0.00531873975973898,0.026681261760179365
1.85668,0.00531873682625018,0.026681264693668164
1.85768,0.00531873390546183,0.026681267614456515
1.85868,0.0053187309973189,0.026681270522599443
1.85968,0.00531872810176662,0.026681273418151723
1.8606800000000001,0.00531872521875043,0.026681276301167914
1.86168,0.00531872234821604,0.026681279171702304
1.8626800000000001,0.00531871949010937,0.026681282029808975
1.86368,0.00531871664437658,0.026681284875541764
1.8646800000000001,0.00531871381096408,0.026681287708954265
1.86568,0.00531871098981848,0.026681290530099863
1.8666800000000001,0.00531870818088665,0.026681293339031693
1.86768,0.00531870538411568,0.026681296135802664
1.8686800000000001,0.00531870259945289,0.026681298920465453
1.86968,0.00531869982684583,0.026681301693072514
1.8706800000000001,0.00531869706624228,0.026681304453676065
1.87168,0.00531869431759023,0.026681307202328114
1.8726800000000001,0.00531869158083792,0.026681309939080425
1.87368,0.0053186888559338,0.026681312663984547
1.8746800000000001,0.00531868614282654,0.026681315377091806
1.87568,0.00531868344146504,0.026681318078453305
1.8766800000000001,0.00531868075179843,0.026681320768119916
1.87768,0.00531867807377604,0.026681323446142307
1.8786800000000001,0.00531867540734744,0.02668132611257091
1.87968,0.00531867275246241,0.02668132876745594
1.8806800000000001,0.00531867010907093,0.02668133141084742
1.88168,0.00531866747712324,0.026681334042795112
1.8826800000000001,0.00531866485656975,0.0266813366633486
1.88368,0.00531866224736111,0.026681339272557242
1.8846800000000001,0.00531865964944819,0.026681341870470162
1.88568,0.00531865706278204,0.02668134445713631
1.8866800000000001,0.00531865448731396,0.026681347032604392
1.88768,0.00531865192299544,0.026681349596922914
1.8886800000000001,0.00531864936977819,0.026681352150140163
1.88968,0.00531864682761413,0.026681354692304222
1.8906800000000001,0.00531864429645537,0.02668135722346298
1.89168,0.00531864177625425,0.0266813597436641
1.8926800000000001,0.00531863926696331,0.02668136225295504
1.89368,0.00531863676853528,0.02668136475138307
1.8946800000000001,0.00531863428092313,0.02668136723899522
1.89568,0.00531863180408,0.02668136971583835
1.8966800000000001,0.00531862933795924,0.02668137218195911
1.89768,0.00531862688251443,0.02668137463740392
1.8986800000000001,0.0053186244376993,0.02668137708221905
1.89968,0.00531862200346783,0.02668137951645052
1.9006800000000001,0.00531861957977418,0.026681381940144168
1.90168,0.00531861716657269,0.026681384353345657
1.9026800000000001,0.00531861476381794,0.026681386756100406
1.90368,0.00531861237146467,0.026681389148453676
1.9046800000000002,0.00531860998946783,0.026681391530450516
1.90568,0.00531860761778257,0.026681393902135773
1.9066800000000002,0.00531860525636422,0.026681396263554123
1.90768,0.00531860290516832,0.026681398614750024
1.9086800000000002,0.0053186005641506,0.026681400955767744
1.90968,0.00531859823326697,0.026681403286651376
1.9106800000000002,0.00531859591247353,0.026681405607444815
1.91168,0.0053185936017266,0.026681407918191746
1.9126800000000002,0.00531859130098265,0.026681410218935695
1.91368,0.00531858901019836,0.026681412509719987
1.9146800000000002,0.00531858672933061,0.026681414790587735
1.91568,0.00531858445833644,0.026681417061581905
1.9166800000000002,0.00531858219717308,0.026681419322745266
1.91768,0.00531857994579798,0.026681421574120366
1.9186800000000002,0.00531857770416871,0.026681423815749637
1.91968,0.00531857547224309,0.026681426047675257
1.9206800000000002,0.00531857324997909,0.02668142826993926
1.92168,0.00531857103733486,0.02668143048258349
1.9226800000000002,0.00531856883426875,0.0266814326856496
1.92368,0.00531856664073926,0.02668143487917909
1.9246800000000002,0.00531856445670511,0.026681437063213242
1.92568,0.00531856228212516,0.026681439237793193
1.9266800000000002,0.00531856011695848,0.026681441402959874
1.92768,0.00531855796116429,0.026681443558754063
1.9286800000000002,0.00531855581470201,0.026681445705216342
1.92968,0.00531855367753122,0.026681447842387133
1.9306800000000002,0.00531855154961169,0.026681449970306664
1.93168,0.00531854943090334,0.026681452089015015
1.9326800000000002,0.0053185473213663,0.026681454198552057
1.93368,0.00531854522096084,0.026681456298957518
1.9346800000000002,0.00531854312964742,0.02668145839027094
1.93568,0.00531854104738665,0.02668146047253171
1.9366800000000002,0.00531853897413934,0.02668146254577902
1.93768,0.00531853690986647,0.02668146461005189
1.9386800000000002,0.00531853485452914,0.02668146666538922
1.93968,0.00531853280808869,0.02668146871182967
1.9406800000000002,0.00531853077050657,0.026681470749411792
1.94168,0.00531852874174442,0.026681472778173943
1.9426800000000002,0.00531852672176406,0.026681474798154303
1.94368,0.00531852471052746,0.026681476809390904
1.9446800000000002,0.00531852270799673,0.026681478811921636
1.94568,0.00531852071413419,0.026681480805784176
1.9466800000000002,0.0053185187289023,0.026681482791016065
1.94768,0.00531851675226369,0.026681484767654674
1.9486800000000002,0.00531851478418114,0.026681486735737225
1.94968,0.00531851282461759,0.026681488695300775
1.9506800000000002,0.00531851087353617,0.026681490646382196
1.95168,0.00531850893090014,0.026681492589018224
1.9526800000000002,0.00531850699667292,0.026681494523245444
1.95368,0.00531850507081811,0.026681496449100253
1.9546800000000002,0.00531850315329945,0.026681498366618914
1.95568,0.00531850124408084,0.026681500275837523
1.9566800000000002,0.00531849934312635,0.026681502176792014
1.95768,0.00531849745040017,0.026681504069518195
1.9586800000000002,0.00531849556586669,0.026681505954051676
1.95968,0.00531849368949043,0.026681507830427935
1.96068,0.00531849182123607,0.026681509698682295
1.96168,0.00531848996106843,0.026681511558849937
1.96268,0.0053184881089525,0.026681513410965866
1.96368,0.00531848626485341,0.026681515255064958
1.96468,0.00531848442873645,0.026681517091181918
1.96568,0.00531848260056705,0.02668151891935132
1.96668,0.00531848078031081,0.02668152073960756
1.96768,0.00531847896793346,0.02668152255198491
1.96868,0.00531847716340086,0.026681524356517508
1.96968,0.00531847536667908,0.026681526153239286
1.97068,0.00531847357773426,0.026681527942184105
1.97168,0.00531847179653276,0.026681529723385604
1.97268,0.00531847002304104,0.026681531496877325
1.97368,0.0053184682572257,0.026681533262692667
1.97468,0.00531846649905352,0.026681535020864847
1.97568,0.00531846474849139,0.026681536771426977
1.97668,0.00531846300550638,0.026681538514411986
1.97768,0.00531846127006565,0.026681540249852715
1.97868,0.00531845954213657,0.026681541977781796
1.97968,0.00531845782168659,0.026681543698231776
1.98068,0.00531845610868333,0.026681545411235037
1.98168,0.00531845440309455,0.026681547116823814
1.98268,0.00531845270488815,0.026681548815030216
1.98368,0.00531845101403215,0.026681550505886217
1.98468,0.00531844933049474,0.026681552189423627
1.9856800000000001,0.00531844765424423,0.026681553865674137
1.98668,0.00531844598524905,0.02668155553466932
1.9876800000000001,0.00531844432347781,0.02668155719644056
1.98868,0.00531844266889921,0.02668155885101916
1.9896800000000001,0.00531844102148213,0.02668156049843624
1.99068,0.00531843938119555,0.02668156213872282
1.9916800000000001,0.00531843774800859,0.02668156377190978
1.99268,0.00531843612189051,0.02668156539802786
1.9936800000000001,0.00531843450281072,0.026681567017107652
1.99468,0.00531843289073874,0.02668156862917963
1.9956800000000001,0.00531843128564421,0.02668157023427416
1.99668,0.00531842968749694,0.02668157183242143
1.9976800000000001,0.00531842809626684,0.02668157342365153
1.99868,0.00531842651192397,0.026681575007994403
1.9996800000000001,0.00531842493443851,0.026681576585479864
2.00068,0.00531842336378076,0.026681578156137614
2.00168,0.00531842179992116,0.026681579719997215
2.00268,0.00531842024283028,0.026681581277088095
2.00368,0.00531841869247881,0.026681582827439564
2.00468,0.00531841714883758,0.026681584371080792
2.00568,0.00531841561187752,0.02668158590804085
2.00668,0.00531841408156973,0.026681587438348642
2.00768,0.00531841255788538,0.02668158896203299
2.00868,0.00531841104079581,0.02668159047912256
2.00968,0.00531840953027247,0.026681591989645898
2.01068,0.00531840802628692,0.026681593493631448
2.01168,0.00531840652881085,0.02668159499110752
2.01268,0.0053184050378161,0.02668159648210227
2.01368,0.00531840355327459,0.02668159796664378
2.01468,0.00531840207515838,0.02668159944475999
2.01568,0.00531840060343966,0.02668160091647871
2.01668,0.00531839913809074,0.02668160238182763
2.01768,0.00531839767908402,0.02668160384083435
2.01868,0.00531839622639206,0.02668160529352631
2.01968,0.00531839477998751,0.026681606739930863
2.02068,0.00531839333984315,0.02668160818007522
2.02168,0.00531839190593189,0.02668160961398648
2.02268,0.00531839047822673,0.02668161104169164
2.02368,0.0053183890567008,0.02668161246321757
2.02468,0.00531838764132736,0.02668161387859101
2.02568,0.00531838623207977,0.0266816152878386
2.02668,0.0053183848289315,0.02668161669098687
2.02768,0.00531838343185614,0.02668161808806223
2.02868,0.00531838204082743,0.026681619479090937
2.02968,0.00531838065581916,0.026681620864099205
2.03068,0.00531837927680527,0.026681622243113094
2.03168,0.00531837790375982,0.026681623616158546
2.03268,0.00531837653665696,0.026681624983261404
2.03368,0.00531837517547098,0.026681626344447384
2.03468,0.00531837382017624,0.026681627699742125
2.03568,0.00531837247074725,0.026681629049171113
2.03668,0.00531837112715861,0.026681630392759753
2.03768,0.00531836978938504,0.026681631730533322
2.03868,0.00531836845740137,0.02668163306251699
2.03968,0.00531836713118252,0.02668163438873584
2.04068,0.00531836581070354,0.02668163570921482
2.04168,0.00531836449593959,0.02668163702397877
2.04268,0.00531836318686591,0.02668163833305245
2.04368,0.00531836188345788,0.02668163963646048
2.04468,0.00531836058569097,0.026681640934227393
2.04568,0.00531835929354076,0.026681642226377603
2.04668,0.00531835800698292,0.026681643512935442
2.04768,0.00531835672599326,0.026681644793925104
2.04868,0.00531835545054766,0.026681646069370703
2.04968,0.00531835418062213,0.026681647339296233
2.05068,0.00531835291619277,0.026681648603725593
2.05168,0.00531835165723578,0.026681649862682583
2.05268,0.00531835040372748,0.026681651116190884
2.05368,0.00531834915564428,0.026681652364274083
2.05468,0.00531834791296268,0.026681653606955683
2.05568,0.00531834667565931,0.026681654844259054
2.05668,0.00531834544371089,0.026681656076207476
2.05768,0.00531834421709422,0.026681657302824145
2.05868,0.00531834299578624,0.026681658524132124
2.05968,0.00531834177976396,0.026681659740154403
2.06068,0.00531834056900449,0.02668166095091387
2.06168,0.00531833936348506,0.026681662156433302
2.06268,0.00531833816318298,0.026681663356735382
2.06368,0.00531833696807566,0.0266816645518427
2.06468,0.00531833577814063,0.02668166574177773
2.06568,0.00531833459335548,0.026681666926562878
2.06668,0.00531833341369792,0.026681668106220437
2.06768,0.00531833223914575,0.026681669280772608
2.06868,0.00531833106967688,0.02668167045024148
2.06968,0.0053183299052693,0.02668167161464906
2.07068,0.00531832874590111,0.02668167277401725
2.07168,0.00531832759155047,0.02668167392836789
2.07268,0.00531832644219568,0.026681675077722677
2.07368,0.0053183252978151,0.026681676222103257
2.07468,0.00531832415838721,0.026681677361531146
2.07568,0.00531832302389057,0.026681678496027785
2.07668,0.00531832189430383,0.026681679625614525
2.07768,0.00531832076960572,0.026681680750312634
2.07868,0.0053183196497751,0.026681681870143255
2.07968,0.00531831853479089,0.026681682985127464
2.08068,0.00531831742463212,0.026681684095286234
2.08168,0.00531831631927789,0.026681685200640466
2.08268,0.0053183152187074,0.026681686301210955
2.08368,0.00531831412289995,0.026681687397018407
2.08468,0.00531831303183492,0.026681688488083437
2.08568,0.00531831194549179,0.026681689574426567
2.08668,0.0053183108638501,0.026681690656068256
2.0876799999999998,0.00531830978688951,0.026681691733028846
2.08868,0.00531830871458976,0.026681692805328595
2.08968,0.00531830764693067,0.026681693872987685
2.09068,0.00531830658389215,0.026681694936026207
2.0916799999999998,0.0053183055254542,0.026681695994464155
2.09268,0.00531830447159691,0.026681697048321445
2.09368,0.00531830342230044,0.026681698097617914
2.09468,0.00531830237754507,0.026681699142373283
2.0956799999999998,0.00531830133731112,0.026681700182607234
2.09668,0.00531830030157902,0.026681701218339335
2.09768,0.0053182992703293,0.026681702249589056
2.09868,0.00531829824354255,0.026681703276375805
2.0996799999999998,0.00531829722119944,0.026681704298718915
2.10068,0.00531829620328074,0.026681705316637615
2.10168,0.00531829518976731,0.026681706330151045
2.10268,0.00531829418064007,0.026681707339278285
2.10368,0.00531829317588004,0.026681708344038317
2.10468,0.00531829217546831,0.026681709344450046
2.10568,0.00531829117938605,0.026681710340532308
2.10668,0.00531829018761454,0.026681711332303817
2.10768,0.00531828920013511,0.026681712319783245
2.10868,0.00531828821692917,0.026681713302989185
2.10968,0.00531828723797825,0.026681714281940105
2.11068,0.0053182862632639,0.026681715256654456
2.1116800000000002,0.0053182852927678,0.026681716227150556
2.11268,0.00531828432647169,0.026681717193446666
2.11368,0.00531828336435739,0.026681718155560967
2.11468,0.0053182824064068,0.026681719113511557
2.1156800000000002,0.0053182814526019,0.026681720067316457
2.11668,0.00531828050292473,0.026681721016993627
2.11768,0.00531827955735743,0.02668172196256093
2.11868,0.00531827861588221,0.02668172290403615
2.1196800000000002,0.00531827767848137,0.02668172384143699
2.12068,0.00531827674513725,0.02668172477478111
2.12168,0.00531827581583232,0.026681725704086043
2.12268,0.00531827489054907,0.026681726629369292
2.1236800000000002,0.00531827396927011,0.02668172755064825
2.12468,0.0053182730519781,0.02668172846794026
2.12568,0.00531827213865577,0.026681729381262592
2.12668,0.00531827122928597,0.026681730290632394
2.1276800000000002,0.00531827032385156,0.026681731196066802
2.12868,0.00531826942233553,0.02668173209758283
2.12968,0.00531826852472089,0.02668173299519747
2.13068,0.00531826763099078,0.02668173388892758
2.1316800000000002,0.00531826674112838,0.02668173477878998
2.13268,0.00531826585511695,0.02668173566480141
2.13368,0.00531826497293981,0.02668173654697855
2.13468,0.00531826409458037,0.02668173742533799
2.1356800000000002,0.00531826322002211,0.02668173829989625
2.13668,0.00531826234924858,0.02668173917066978
2.13768,0.00531826148224338,0.02668174003767498
2.13868,0.00531826061899022,0.02668174090092814
2.1396800000000002,0.00531825975947284,0.02668174176044552
2.14068,0.00531825890367509,0.026681742616243273
2.14168,0.00531825805158086,0.0266817434683375
2.14268,0.00531825720317412,0.026681744316744242
2.1436800000000003,0.00531825635843891,0.02668174516147945
2.14468,0.00531825551735934,0.02668174600255902
2.14568,0.00531825467991958,0.02668174683999878
2.14668,0.00531825384610389,0.02668174767381447
2.1476800000000003,0.00531825301589658,0.02668174850402178
2.14868,0.00531825218928202,0.026681749330636342
2.14968,0.00531825136624467,0.026681750153673692
2.15068,0.00531825054676904,0.026681750973149322
2.1516800000000003,0.00531824973083972,0.026681751789078643
2.15268,0.00531824891844135,0.026681752601477014
2.15368,0.00531824810955867,0.026681753410359693
2.15468,0.00531824730417644,0.026681754215741923
2.1556800000000003,0.00531824650227952,0.026681755017638843
2.15668,0.00531824570385282,0.026681755816065543
2.15768,0.00531824490888132,0.02668175661103704
2.15868,0.00531824411735007,0.02668175740256829
2.1596800000000003,0.00531824332924418,0.02668175819067418
2.16068,0.00531824254454882,0.026681758975369542
2.16168,0.00531824176324923,0.026681759756669133
2.16268,0.00531824098533071,0.02668176053458765
2.1636800000000003,0.00531824021077863,0.026681761309139733
2.16468,0.00531823943957841,0.026681762080339955
2.16568,0.00531823867171557,0.026681762848202794
2.16668,0.00531823790717563,0.026681763612742736
2.1676800000000003,0.00531823714594423,0.026681764373974137
2.16868,0.00531823638800704,0.026681765131911325
2.16968,0.0053182356333498,0.026681765886568565
2.17068,0.00531823488195832,0.026681766637960045
2.1716800000000003,0.00531823413381846,0.026681767386099904
2.17268,0.00531823338891617,0.026681768131002193
2.17368,0.0053182326472374,0.026681768872680964
2.17468,0.00531823190876823,0.026681769611150135
2.1756800000000003,0.00531823117349474,0.026681770346423626
2.17668,0.00531823044140313,0.026681771078515236
2.17768,0.0053182297124796,0.026681771807438765
2.17868,0.00531822898671045,0.026681772533207915
2.1796800000000003,0.00531822826408203,0.026681773255836334
2.18068,0.00531822754458074,0.026681773975337622
2.18168,0.00531822682819306,0.0266817746917253
2.18268,0.0053182261149055,0.02668177540501286
2.1836800000000003,0.00531822540470464,0.02668177611521372
2.18468,0.00531822469757713,0.02668177682234123
2.18568,0.00531822399350967,0.02668177752640869
2.18668,0.005318223292489,0.02668177822742936
2.1876800000000003,0.00531822259450195,0.02668177892541641
2.18868,0.00531822189953538,0.02668177962038298
2.18968,0.00531822120757623,0.02668178031234213
2.19068,0.00531822051861147,0.02668178100130689
2.1916800000000003,0.00531821983262815,0.02668178168729021
2.19268,0.00531821914961335,0.02668178237030501
2.19368,0.00531821846955424,0.02668178305036412
2.19468,0.00531821779243802,0.02668178372748034
2.1956800000000003,0.00531821711825196,0.0266817844016664
2.19668,0.00531821644698336,0.026681785072935
2.19768,0.00531821577861961,0.02668178574129875
2.19868,0.00531821511314814,0.02668178640677022
2.1996800000000003,0.00531821445055643,0.02668178706936193
2.20068,0.005318213790832,0.02668178772908636
2.20168,0.00531821313396246,0.0266817883859559
2.20268,0.00531821247993545,0.02668178903998291
2.2036800000000003,0.00531821182873865,0.026681789691179708
2.20468,0.00531821118035984,0.026681790339558517
2.20568,0.0053182105347868,0.026681790985131557
2.20668,0.0053182098920074,0.026681791627910956
2.2076800000000003,0.00531820925200955,0.026681792267908806
2.20868,0.0053182086147812,0.026681792905137156
2.20968,0.00531820798031037,0.026681793539607986
2.21068,0.00531820734858513,0.026681794171333227
2.21168,0.00531820671959359,0.026681794800324767
2.21268,0.00531820609332391,0.02668179542659445
2.21368,0.00531820546976434,0.02668179605015402
2.21468,0.00531820484890312,0.02668179667101524
2.21568,0.0053182042307286,0.02668179728918976
2.21668,0.00531820361522912,0.02668179790468924
2.21768,0.00531820300239313,0.02668179851752523
2.21868,0.00531820239220909,0.02668179912770927
2.21968,0.00531820178466552,0.02668179973525284
2.22068,0.005318201179751,0.026681800340167358
2.22168,0.00531820057745415,0.02668180094246421
2.22268,0.00531819997776363,0.02668180154215473
2.22368,0.00531819938066819,0.026681802139250168
2.22468,0.00531819878615656,0.0266818027337618
2.22568,0.00531819819421758,0.02668180332570078
2.22668,0.00531819760484012,0.02668180391507824
2.22768,0.00531819701801308,0.026681804501905278
2.22868,0.00531819643372542,0.026681805086192938
2.22968,0.00531819585196617,0.02668180566795219
2.23068,0.00531819527272437,0.02668180624719399
2.23168,0.00531819469598914,0.02668180682392922
2.23268,0.00531819412174961,0.02668180739816875
2.23368,0.005318193549995,0.02668180796992336
2.23468,0.00531819298071455,0.026681808539203808
2.23568,0.00531819241389754,0.026681809106020818
2.2366800000000002,0.00531819184953332,0.026681809670385036
2.23768,0.00531819128761128,0.026681810232307077
2.23868,0.00531819072812083,0.026681810791797527
2.23968,0.00531819017105147,0.026681811348866886
2.2406800000000002,0.00531818961639271,0.026681811903525646
2.24168,0.00531818906413413,0.026681812455784226
2.24268,0.00531818851426531,0.026681813005653046
2.24368,0.00531818796677594,0.026681813553142416
2.2446800000000002,0.00531818742165572,0.026681814098262636
2.24568,0.00531818687889438,0.026681814641023975
2.24668,0.00531818633848172,0.026681815181436634
2.24768,0.00531818580040757,0.026681815719510785
2.2486800000000002,0.00531818526466183,0.026681816255256525
2.24968,0.00531818473123439,0.026681816788683966
2.25068,0.00531818420011524,0.026681817319803118
2.25168,0.00531818367129439,0.026681817848623966
2.2526800000000002,0.00531818314476189,0.026681818375156464
2.25368,0.00531818262050783,0.026681818899410525
2.25468,0.00531818209852236,0.026681819421395997
2.25568,0.00531818157879566,0.026681819941122696
2.2566800000000002,0.00531818106131795,0.026681820458600406
2.25768,0.0053181805460795,0.026681820973838855
2.25868,0.00531818003307061,0.026681821486847744
2.25968,0.00531817952228164,0.026681821997636714
2.2606800000000002,0.00531817901370299,0.026681822506215362
2.26168,0.00531817850732508,0.026681823012593274
2.26268,0.00531817800313839,0.026681823516779963
2.26368,0.00531817750113345,0.026681824018784904
2.2646800000000002,0.00531817700130079,0.026681824518617565
2.26568,0.00531817650363104,0.026681825016287315
2.26668,0.00531817600811482,0.026681825511803533
2.26768,0.00531817551474281,0.026681826005175543
2.2686800000000003,0.00531817502350575,0.026681826496412604
2.26968,0.00531817453439437,0.026681826985523984
2.27068,0.00531817404739949,0.026681827472518863
2.27168,0.00531817356251196,0.026681827957406392
2.2726800000000003,0.00531817307972265,0.0266818284401957
